DATA COMPETÊNCIA,DATA CAIXA,DESCRIÇÃO,VALOR,CONTA,POTE,CATEGORIA,SUBCATEGORIA,OBSERVAÇÃO,PARCELAS,N PARCELA,NATUREZA,AUTOMÁTICO
2023-04-26,2023-05-17,Jetblue 27921217047,-288.1,CC ITAU BLACK,Despesas Básicas,Férias,,,1,1,VARIÁVEL,NÃO
2023-04-26,2023-05-17,Iberia 0751417954413,-634.94,CC ITAU BLACK,Despesas Básicas,Férias,,,1,1,VARIÁVEL,NÃO
2023-04-26,2023-05-17,C Desenvolvimento Hum,-690.0,CC ITAU BLACK,Desenvolvimento Pessoal,Cursos e Consultorias,,,1,1,VARIÁVEL,NÃO
2023-04-26,2023-04-26,PIX TRANSF RAFAEL 26/04,5000.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-26,2023-04-26,PIX TRANSF RAFAEL 26/04,200.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-26,2023-04-26,DA VIVO - RN 3114043185,-105.99,ITAÚ,Despesas Básicas,Telefone,,,1,1,VARIÁVEL,NÃO
2023-04-26,2023-06-05,Apple.com/bill,-34.9,CC Bradesco,Despesas Básicas,Assinaturas,,1,1,1,VARIÁVEL,NÃO
2023-04-26,2023-06-05,Dromedarios Fast Food,-36.9,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-26,2023-06-05,Sleep Inn Guarulhos,-301.16,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-26,2023-06-05,Wise,-1029.5,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-25,2023-04-25,PIX TRANSF ANDREW 25/04,-830.0,ITAÚ,Despesas Básicas,Energia e Água,,,1,1,VARIÁVEL,NÃO
2023-04-24,2023-04-24,Transfe PixRem: Banco Inter sa 21/04,1725.01,Bradesco,Receitas,Airbnb,,,1,1,VARIÁVEL,NÃO
2023-04-24,2023-04-24,Pix Qrcode DinDes: Zoop Tecnologia e Mei 21/04,-2.05,Bradesco,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-24,2023-04-24,Pix Qrcode DinDes: Zoop Tecnologia e Mei 21/04,-2.05,Bradesco,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-24,2023-04-24,Transfe PixDes: Clayton Oliveira Ramo 23/04,-7.0,Bradesco,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-24,2023-04-24,Transfe PixDes: Fabian Silva Das Chag 21/0,-50.0,Bradesco,Despesas Básicas,Folha,,,1,1,VARIÁVEL,NÃO
2023-04-24,2023-04-24,Pagto CobrancaBradesco Seg-resid/outros,-160.93,Bradesco,Despesas Básicas,Seguro,,,1,1,VARIÁVEL,NÃO
2023-04-24,2023-04-24,Transfe PixDes: Rafael Bezerra de Abr 22/04,-1400.0,Bradesco,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-24,2023-04-24,PIX TRANSF RAFAEL 22/04,1400.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-24,2023-04-24,PIX TRANSF Mikaela21/04,-4.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-24,2023-04-24,SEGURO CARTAO,-20.94,ITAÚ,Despesas Básicas,Seguro,,,1,1,VARIÁVEL,NÃO
2023-04-24,2023-04-24,PAY -PAO & CIA --21/04,-31.82,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-24,2023-04-24,PIX TRANSF Luiz Ca22/04,-56.0,ITAÚ,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2023-04-24,2023-04-24,PIX QRS WISE BRASIL22/04,-100.0,ITAÚ,Despesas Básicas,Lazer,,,1,1,VARIÁVEL,NÃO
2023-04-24,2023-04-24,PIX TRANSF DENNIS 22/04,-500.0,ITAÚ,Despesas Básicas,Folha,,,1,1,VARIÁVEL,NÃO
2023-04-24,2023-06-05,Repsol,-5.5,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-24,2023-06-05,Bolt,-18.81,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-24,2023-06-05,Starbucks,-31.828,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-24,2023-06-05,Excess Baggage,-33.0,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-24,2023-06-05,Aerop Adolfo Suarez,-35.75,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-24,2023-06-05,Fengo,-50.05,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-24,2023-06-05,Sea Me Ribeira,-52.25,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-24,2023-06-05,Majestic Burger,-54.45,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-24,2023-06-05,Bolt,-58.849999999999994,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-24,2023-06-05,Bolt,-64.845,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-24,2023-06-05,Bolt,-69.85,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-24,2023-06-05,Hedlard Aeroporto,-72.6,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-24,2023-06-05,Uber,-73.81,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-24,2023-06-05,Uber Eats,-89.265,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-24,2023-06-05,Marlene Vieira,-132.0,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-24,2023-06-05,Revolut,-2844.0280000000002,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-23,2023-05-17,Immigration Canada Onli,-27.71,CC ITAU BLACK,Despesas Básicas,Férias,,,1,1,VARIÁVEL,NÃO
2023-04-23,2023-05-17,Ifood *ifd*sushi 099,-29.93,CC ITAU BLACK,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-23,2023-05-17,Iberia 0751417888444,-298.03,CC ITAU BLACK,Empréstimos,Terceiros,,,1,1,VARIÁVEL,NÃO
2023-04-23,2023-05-17,Iberia 0751417888415,-451.02,CC ITAU BLACK,Empréstimos,Terceiros,,,1,1,VARIÁVEL,NÃO
2023-04-23,2023-06-05,Aeroporto Tropolitano,-11.825,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-23,2023-06-05,Uber,-30.25,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-23,2023-06-05,Bolt,-86.625,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-23,2023-06-05,Uber Eats,-89.87,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-23,2023-06-05,Uber Eats,-91.57499999999999,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-05-21,2023-06-05,Posto Jacutinga,-274.45,CC Itau Master,Despesas Básicas,Transporte,,,1,1,VARIÁVEL,NÃO
2023-05-20,2023-06-05,Camaroes Natal Shoppin,-7.0,CC Itau Master,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-05-20,2023-06-05,Cafe Da Praca,-7.5,CC Itau Master,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-05-20,2023-06-05,Fernando H Julio,-27.99,CC Itau Master,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-05-20,2023-06-05,Mundo Verde Natal Shop,-32.9,CC Itau Master,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-05-20,2023-06-05,Camaroes Natal Shoppin,-36.44,CC Itau Master,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-05-20,2023-06-05,Doce Portugal Praia,-39.01,CC Itau Master,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-05-20,2023-06-05,Lojas Renner Fl 300,-59.9,CC Itau Master,Despesas Básicas,Vestuário,,,1,1,VARIÁVEL,NÃO
2023-04-22,2023-05-17,Latam.com Xp Otras,-539.02,CC ITAU BLACK,Empréstimos,Terceiros,,,1,1,VARIÁVEL,NÃO
2023-04-22,2023-05-17,Latam.com Xp Otras,-539.02,CC ITAU BLACK,Empréstimos,Terceiros,,,2,1,VARIÁVEL,NÃO
2023-04-22,2023-06-05,California Coffe,-16.0,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-04-22,2023-06-05,Aeroporto General,-62.03,CC Bradesco,Despesas Básicas,Férias,,1,1,1,VARIÁVEL,NÃO
2023-05-19,2023-06-05,Uber* Trip,-12.92,CC Itau Master,Despesas Básicas,Transporte,,,1,1,VARIÁVEL,NÃO
2023-05-19,2023-06-05,Ali Produtos Saudaveis,-15.99,CC Itau Master,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-05-18,2023-06-05,Uber* Trip,-8.95,CC Itau Master,Despesas Básicas,Transporte,,,1,1,VARIÁVEL,NÃO
2023-05-18,2023-06-05,Vitasuco Lagoa Nova,-23.0,CC Itau Master,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-05-16,2023-06-05,Ali Produtos Saudaveis,-167.98,CC Itau Master,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-21,2023-05-17,Latam.com Xp Otras,-542.12,CC ITAU BLACK,Empréstimos,Terceiros,,,1,1,VARIÁVEL,NÃO
2023-04-20,2023-04-20,Conta AguaCaern/rn-07688369,-357.03,Bradesco,Despesas Básicas,Energia e Água,,,1,1,VARIÁVEL,NÃO
2023-04-20,2023-05-17,Ifood *ifd*click Pao,-16.67,CC ITAU BLACK,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-20,2023-05-17,Latam.com Xp Otras,-744.72,CC ITAU BLACK,Empréstimos,Terceiros,,,1,1,VARIÁVEL,NÃO
2023-04-20,2023-05-17,Latam.com Xp Otras,-898.08,CC ITAU BLACK,Despesas Básicas,Férias,,,1,1,VARIÁVEL,NÃO
2023-04-20,2023-04-20,PIX TRANSF Daniela20/04,-120.0,ITAÚ,Despesas Terceiros,Terceiros,,,1,1,VARIÁVEL,NÃO
2023-04-20,2023-04-20,PIX TRANSF Iara de20/04,-140.0,ITAÚ,Despesas Básicas,Despesas Casa,,,1,1,VARIÁVEL,NÃO
2023-04-20,2023-04-20,PIX TRANSF GEOVANE20/04,-330.0,ITAÚ,Investimentos,Dharma,,,1,1,VARIÁVEL,NÃO
2023-04-20,2023-06-05,Apple.com/bill,-5.99,CC Bradesco,Despesas Básicas,Assinaturas,,1,1,1,VARIÁVEL,NÃO
2023-04-20,2023-06-05,Pag*oseumercado,-8.66,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2023-04-19,2023-04-19,PIX TRANSF RENATO,-8.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-19,2023-05-05,RACHIDS KEBAB 1,-100.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2023-04-18,2023-04-18,Transfe PixRem: Dennis Lorenski de me 18/04,5600.0,Bradesco,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-18,2023-04-18,Parc Cred PessContr 471030195 Parc 004/048,-5509.65,Bradesco,Empréstimos,Capital Giro Bradesco,,,1,1,VARIÁVEL,NÃO
2023-05-15,2023-06-05,Ali Produtos Saudaveis,-22.98,CC Itau Master,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-05-15,2023-06-05,Vitasuco Lagoa Nova,-61.0,CC Itau Master,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-18,2023-04-18,PIX TRANSF Tiago W18/04,4000.0,ITAÚ,Receitas,Kites,,,1,1,VARIÁVEL,NÃO
2023-04-18,2023-04-18,PIX TRANSF Dennis 18/04,2400.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-18,2023-04-18,PIX TRANSF Rafael 18/04,1999.99,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-18,2023-04-18,TED 237.2821.RAFAEL B D,1176.35,ITAÚ,Receitas,Airbnb,,,1,1,VARIÁVEL,NÃO
2023-04-18,2023-04-18,PAY -MERCAD LINH-,-5.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-18,2023-04-18,PIX TRANSF GENILSO18/04,-120.0,ITAÚ,Investimentos,Kites,,,1,1,VARIÁVEL,NÃO
2023-04-18,2023-04-18,PIX TRANSF BARBARA18/04,-400.0,ITAÚ,Investimentos,Dharma,,,1,1,VARIÁVEL,NÃO
2023-04-18,2023-05-05,POSTO OLINDA LTDA,-200.0,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2023-04-17,2023-04-17,Dep Transf BdnRafael Bezerra de Abreu,3000.0,Bradesco,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-17,2023-04-17,PIX TRANSF RAFAEL 17/04,1850.0,Bradesco,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-17,2023-04-17,dp Dinh c/c BdnAg02821maq002399seq02854,1800.0,Bradesco,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-17,2023-04-17,dp Dinh c/c BdnAg02821maq002399seq02858,900.0,Bradesco,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-17,2023-04-17,Transfe PixDes: Francisca Audejane ba 15/04,-3.0,Bradesco,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-17,2023-04-17,Transfe PixDes: Rafael Bezerra de Abr 17/04,-2732.0,Bradesco,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-17,2023-04-17,Transfe PixDes: Rafael Bezerra de Abr 17/04,-3000.0,Bradesco,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-17,2023-04-17,PIX TRANSF Tiago W17/04,11709.0,ITAÚ,Receitas,Kites,,,1,1,VARIÁVEL,NÃO
2023-04-17,2023-04-17,PIX TRANSF JOSE RO17/04,9000.0,ITAÚ,Receitas,Kites,,,1,1,VARIÁVEL,NÃO
2023-04-17,2023-04-17,PIX TRANSF RAFAEL 17/04,3000.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-17,2023-04-17,PIX TRANSF RAFAEL 17/04,2732.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-17,2023-04-17,PIX TRANSF DENNIS 17/04,760.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-17,2023-04-17,PIX QRS HOSTGATOR17/04,-291.27,ITAÚ,Investimentos,RA Imóveis,,,1,1,VARIÁVEL,NÃO
2023-04-17,2023-04-17,PIX TRANSF RAFAEL 17/04,-1850.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-17,2023-04-17,INT PAG TIT BANCO 336,-2500.0,ITAÚ,Despesas Básicas,Folha,,,1,1,VARIÁVEL,NÃO
2023-04-17,2023-04-17,CARTAO PERSONNALITE,-3383.95,ITAÚ,Empréstimos,Encontro de contas Cartão,,,1,1,VARIÁVEL,NÃO
2023-05-13,2023-06-05,Cappta *restaurante Pi,-56.4,CC Itau Master,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-05-13,2023-06-05,Sams,-543.35,CC Itau Master,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-05-11,2023-06-05,Central Do Coco,-8.0,CC Itau Master,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-16,2023-05-05,CONVENIENCIA 1002,-10.9,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2023-05-11,2023-06-05,Posto 1002,-294.04,CC Itau Master,Despesas Básicas,Transporte,,,1,1,VARIÁVEL,NÃO
2023-05-10,2023-06-05,Hsh Natal,-116.8,CC Itau Master,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-14,2023-04-14,Transferencia PixRem: Rafael Bezerra de Abr,15000.0,Bradesco,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-14,2023-04-14,Tarifa BancariaPrime Classica 2,-71.8,Bradesco,Despesas Básicas,Despesas Bancárias,,,1,1,VARIÁVEL,NÃO
2023-04-14,2023-04-14,Transferencia PixDes: Fabian Silva Das Chag 14/04,-525.0,Bradesco,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2023-04-14,2023-04-14,Transferencia PixDes: Rosana da Conceicao m 14/04,-2000.0,Bradesco,Investimentos,Benefício,,,1,1,VARIÁVEL,NÃO
2023-05-05,2023-06-05,Wise,-1029.5,CC Itau Master,Despesas Básicas,Férias,,,1,1,VARIÁVEL,NÃO
2023-04-30,2023-06-05,Apple.com/bill,-45.9,CC Itau Master,Despesas Básicas,Assinaturas,,,1,1,VARIÁVEL,NÃO
2023-04-06,2023-06-05,Ebn *spotify,-24.9,CC Itau Master,Despesas Básicas,Assinaturas,,,1,1,VARIÁVEL,NÃO
2023-04-06,2023-06-05,Apple.com/bill,-35.9,CC Itau Master,Despesas Básicas,Assinaturas,,,1,1,VARIÁVEL,NÃO
2023-04-06,2023-06-05,Tap Air Port00056203/08,-55.26,CC Itau Master,Investimentos,Kites,,,1,1,VARIÁVEL,NÃO
2023-03-29,2023-06-05,Pg *ton Waldemar V01/03,-250.0,CC Itau Master,Despesas Terceiros,Terceiros,,,3,3,VARIÁVEL,NÃO
2023-04-14,2023-04-14,PIX TRANSF RAFAEL 14/04,-15000.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-14,2023-05-05,14/04 KALAZ RESTAURANTE,-114.62,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2023-04-13,2023-04-13,Ted-t Elet DispRemet.usend Tecnologia e s,2984.84,Bradesco,Receitas,Airbnb,,,1,1,VARIÁVEL,NÃO
2023-04-13,2023-04-13,Transfe PixDes: Geovane de Souza Alme 13/04,-50.0,Bradesco,Investimentos,Dharma,,,1,1,VARIÁVEL,NÃO
2023-04-13,2023-05-17,Ifood *ifd*suco Baga,-37.48,CC ITAU BLACK,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-13,2023-05-17,Ifood *ifd*mestre Da,-47.89,CC ITAU BLACK,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2022-12-01,2023-06-05,Anuidade Cartão,-53.0,CC Itau Master,Despesas Básicas,Despesas Bancárias,,VARIÁVEL,12,7,,
2022-11-24,2023-06-05,Casas Bahia,-93.0,CC Itau Master,Despesas Básicas,Compras Eletrônico,,VARIÁVEL,10,7,,
2023-04-13,2023-04-13,PIX TRANSF Felipe 13/04,7563.97,ITAÚ,Receitas,Kites,,,1,1,VARIÁVEL,NÃO
2023-04-12,2023-04-12,dp Dinh c/c BdnAg02173maq038028seq03902,1900.0,Bradesco,Receitas,Kites,,,1,1,VARIÁVEL,NÃO
2023-04-12,2023-04-12,dp Dinh c/c BdnAg02173maq038028seq03902,1900.0,Bradesco,Receitas,Kites,,,1,1,VARIÁVEL,NÃO
2023-04-12,2023-04-12,dp Dinh c/c BdnAg02173maq038028seq03902,1500.0,Bradesco,Receitas,Kites,,,1,1,VARIÁVEL,NÃO
2023-04-12,2023-04-12,Transfe PixDes: Iara de Araujo Barros 12/04,-140.0,Bradesco,Despesas Básicas,Folha,,,1,1,VARIÁVEL,NÃO
2023-04-12,2023-04-12,Transfe PixDes: Tiago Wanderley de ag 12/04,-6323.0,Bradesco,Investimentos,Kites,,,1,1,VARIÁVEL,NÃO
2023-04-12,2023-05-17,Ifood *ifd*minuto Bu,-67.8,CC ITAU BLACK,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-12,2023-05-09,SUA ACADEMIA,-109.9,CC MPAGO,Despesas Básicas,Cuidado Pessoal,,,1,1,VARIÁVEL,NÃO
2022-11-24,2023-06-05,Casas Bahia,-316.9,CC Itau Master,Despesas Básicas,Compras Eletrônico,,VARIÁVEL,10,7,,
2022-11-07,2023-06-05,Ferreira Costa,-62.25,CC Itau Master,Investimentos,Malca,,VARIÁVEL,10,7,,
2022-10-11,2023-06-05,Agae - Tinta,-53.78,CC Itau Master,Investimentos,Malca,,VARIÁVEL,10,8,,
2023-04-12,2023-04-12,PIX TRANSF THIAGO 12/04,2000.0,ITAÚ,Receitas,Kites,,,1,1,VARIÁVEL,NÃO
2023-04-12,2023-04-12,PIX TRANSF DANIELA12/04,1383.0,ITAÚ,Receitas,Terceiros,,,1,1,VARIÁVEL,NÃO
2023-04-12,2023-04-12,PAY -NLA ADM IMO-12/04,-3.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-12,2023-04-12,PIX QRS Armando Cav12/04,-40.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2023-04-12,2023-04-12,PIX TRANSF Marcus 12/04,-200.0,ITAÚ,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2023-04-12,2023-05-05,ANCAR NORDESTE,-10.0,CC Bradesco,Despesas Básicas,Transporte,,6,1,1,VARIÁVEL,NÃO
2023-04-12,2023-05-05,ILHA DRIVE,-14.9,CC Bradesco,Despesas Básicas,Alimentação,,6,1,1,VARIÁVEL,NÃO
2023-04-12,2023-05-05,CALIFORNIA COFFE,-15.0,CC Bradesco,Despesas Básicas,Alimentação,,6,1,1,VARIÁVEL,NÃO
2023-04-12,2023-05-05,CALIFORNIA COFFE,-16.0,CC Bradesco,Despesas Básicas,Alimentação,,6,1,1,VARIÁVEL,NÃO
2023-04-12,2023-05-05,DM GUERREIRO FILHO CO,-16.5,CC Bradesco,Despesas Básicas,Alimentação,,6,1,1,VARIÁVEL,NÃO
2023-04-12,2023-05-05,TRIBO DO ACAI,-19.0,CC Bradesco,Despesas Básicas,Alimentação,,6,1,1,VARIÁVEL,NÃO
2023-04-12,2023-05-05,BODEGA CAFE,-32.0,CC Bradesco,Despesas Básicas,Alimentação,,6,1,1,VARIÁVEL,NÃO
2023-04-12,2023-05-05,CAMAROES NATAL,-58.59,CC Bradesco,Despesas Básicas,Alimentação,,6,1,1,VARIÁVEL,NÃO
2023-04-12,2023-05-05,CAMAROES NATAL SHOPPIN,-58.59,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2023-04-12,2023-05-05,GOL LINHAS AEREAS S.A.,-77.77,CC Bradesco,Investimentos,Kites,,6,1,1,VARIÁVEL,NÃO
2023-04-12,2023-06-05,GOL LINHAS AEREAS S.A.,-77.77,CC Bradesco,Investimentos,Kites,,6,2,1,VARIÁVEL,NÃO
2023-04-12,2023-07-05,GOL LINHAS AEREAS S.A.,-77.77,CC Bradesco,Investimentos,Kites,,6,3,1,VARIÁVEL,NÃO
2023-04-12,2023-08-06,GOL LINHAS AEREAS S.A.,-77.77,CC Bradesco,Investimentos,Kites,,6,4,1,VARIÁVEL,NÃO
2023-04-12,2023-09-06,GOL LINHAS AEREAS S.A.,-77.77,CC Bradesco,Investimentos,Kites,,6,5,1,VARIÁVEL,NÃO
2023-04-12,2023-10-05,GOL LINHAS AEREAS S.A.,-77.77,CC Bradesco,Investimentos,Kites,,6,6,1,VARIÁVEL,NÃO
2023-04-12,2023-05-05,DUTY PALD RH,-106.8,CC Bradesco,Investimentos,Kites,,6,1,1,VARIÁVEL,NÃO
2022-09-08,2023-06-05,Ferreira Costa,-170.75,CC Itau Master,Investimentos,Malca,,VARIÁVEL,10,9,,
2022-08-05,2023-06-05,Brooksfield 116,-70.29,CC Itau Master,Despesas Básicas,Vestuário,,VARIÁVEL,10,10,,
2023-04-11,2023-05-05,PG *TON DIRECT 1/2,-49.99,CC Bradesco,Investimentos,Kites,,2,1,1,VARIÁVEL,NÃO
2023-04-11,2023-06-05,PG *TON DIRECT 1/2,-49.99,CC Bradesco,Investimentos,Kites,,2,2,1,VARIÁVEL,NÃO
2023-04-10,2023-04-10,Pagamento da fatura,-1.99,Nubank,Empréstimos,Encontro de contas Cartão,,,1,1,VARIÁVEL,NÃO
2023-04-10,2023-04-10,Transfe PixRem: Harmonia Locacoes de 10/04,3600.0,Bradesco,Receitas,Extra,,,1,1,VARIÁVEL,NÃO
2023-04-10,2023-04-10,Transfe PixRem: Banco Inter sa 07/04,1240.45,Bradesco,Receitas,Airbnb,,,1,1,VARIÁVEL,NÃO
2023-04-10,2023-04-10,Transfe PixRem: Rafael Bezerra de Abr 10/04,1140.0,Bradesco,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2023-04-10,2023-04-10,Pix Qrcode EstDes: Paroquia de Sao Jose 09/04,-10.0,Bradesco,Doação,Doação,,,1,1,VARIÁVEL,NÃO
2023-04-10,2023-04-10,Transfe PixDes: Iara de Araujo Barros 08/04,-90.0,Bradesco,Despesas Básicas,Folha,,,1,1,VARIÁVEL,NÃO
2023-04-10,2023-04-10,Transfe PixDes: Maria Aparecida Dos s 10/0,-142.0,Bradesco,Despesas Terceiros,Terceiros,,,1,1,VARIÁVEL,NÃO
2023-04-10,2023-04-10,Transfe PixDes: Jardiel Dantas de Sou 08/04,-200.0,Bradesco,Despesas Terceiros,Terceiros,,,1,1,VARIÁVEL,NÃO
2023-04-10,2023-04-10,Pagto CobrancaEnergia Boate,-4065.18,Bradesco,Despesas Terceiros,Terceiros,,,1,1,VARIÁVEL,NÃO
2023-04-10,2023-04-09,Pagamento de fatura,372.3,CC MPAGO,Empréstimos,Encontro de contas Cartão,,,6,1,VARIÁVEL,NÃO
2023-05-05,2023-05-05,Pagamento de fatura,4999.84,CC Itau Master,Empréstimos,Encontro de contas Cartão,,,1,1,VARIÁVEL,NÃO
2023-04-22,2023-05-05,To Go Retail Services,-10.0,CC Itau Master,Despesas Básicas,Férias,,,1,1,VARIÁVEL,NÃO
2023-04-10,2023-04-10,PIX TRANSF TIAGO W10/04,6325.0,ITAÚ,Receitas,Kites,,,1,1,VARIÁVEL,NÃO
2023-04-10,2023-04-10,PIX TRANSF JOSE MI10/04,4065.18,ITAÚ,Receitas,Terceiros,,,1,1,VARIÁVEL,NÃO
2023-04-10,2023-04-10,PIX TRANSF JOSE MI10/04,3450.0,ITAÚ,Receitas,Terceiros,,,1,1,VARIÁVEL,NÃO
